order_id,order_date,year,quarter,month,customer_id,customer_type,product_id,product_name,category,region,sales_channel,unit_cost,unit_price,discount_pct,effective_price,quantity,gross_revenue,cogs,gross_margin,gross_margin_pct
ORD-101063,2024-04-03,2024,Q2-2024,2024-04,CUST-1327,Mid-Market,PROD-301,Smart Folding Treadmill,Fitness & Wellness,Asia-Pacific,Direct Sales,480.0,899.0,5.37,850.69,4,3402.76,1920.0,1482.76,43.58
ORD-111110,2024-04-03,2024,Q2-2024,2024-04,CUST-1429,Consumer,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,Latin America,Online Marketplace,50.0,129.0,7.82,118.91,3,356.73,150.0,206.73,57.95
ORD-107779,2024-04-03,2024,Q2-2024,2024-04,CUST-2531,Mid-Market,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,Asia-Pacific,Direct Sales,50.0,129.0,8.31,118.28,2,236.56,100.0,136.56,57.73
ORD-101387,2024-04-03,2024,Q2-2024,2024-04,CUST-2054,Mid-Market,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,North America,Online Marketplace,32.0,79.0,4.41,75.52,4,302.08,128.0,174.08,57.63
ORD-100328,2024-04-03,2024,Q2-2024,2024-04,CUST-1684,Mid-Market,PROD-101,UltraBook Pro 16,Electronics,North America,Direct Sales,850.0,1299.0,6.28,1217.48,8,9739.84,6800.0,2939.84,30.18
ORD-101397,2024-04-03,2024,Q2-2024,2024-04,CUST-2985,Mid-Market,PROD-203,Acoustic Desk Privacy Panel,Home Office,Asia-Pacific,Retail Partner,45.0,119.0,4.71,113.4,3,340.2,135.0,205.2,60.32
ORD-104898,2024-04-03,2024,Q2-2024,2024-04,CUST-2161,Consumer,PROD-103,Noise-Canceling Headset,Electronics,Europe,Retail Partner,95.0,199.0,6.63,185.81,1,185.81,95.0,90.81,48.87
ORD-105648,2024-04-03,2024,Q2-2024,2024-04,CUST-3330,Mid-Market,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,Europe,Retail Partner,140.0,299.0,9.99,269.14,5,1345.7,700.0,645.7,47.98
ORD-105102,2024-04-03,2024,Q2-2024,2024-04,CUST-2065,Enterprise,PROD-104,4K Studio Webcam,Electronics,North America,Retail Partner,65.0,149.0,16.14,124.96,19,2374.24,1235.0,1139.24,47.98
ORD-102617,2024-04-03,2024,Q2-2024,2024-04,CUST-3320,Mid-Market,PROD-303,Percussive Massage Gun,Fitness & Wellness,Europe,Online Marketplace,55.0,159.0,7.55,147.0,9,1323.0,495.0,828.0,62.59
ORD-100029,2024-04-03,2024,Q2-2024,2024-04,CUST-2806,Mid-Market,PROD-104,4K Studio Webcam,Electronics,Europe,Direct Sales,65.0,149.0,10.31,133.64,4,534.56,260.0,274.56,51.36
ORD-105770,2024-04-03,2024,Q2-2024,2024-04,CUST-1228,Mid-Market,PROD-101,UltraBook Pro 16,Electronics,Europe,Online Marketplace,850.0,1299.0,11.35,1151.6,4,4606.4,3400.0,1206.4,26.19
ORD-111949,2024-04-03,2024,Q2-2024,2024-04,CUST-3269,Enterprise,PROD-104,4K Studio Webcam,Electronics,Europe,Retail Partner,65.0,149.0,13.69,128.6,17,2186.2,1105.0,1081.2,49.46
ORD-102038,2024-04-03,2024,Q2-2024,2024-04,CUST-1091,Mid-Market,PROD-502,All-Weather Technical Parka,Apparel & Gear,Europe,Direct Sales,85.0,220.0,10.24,197.48,2,394.96,170.0,224.96,56.96
ORD-110571,2024-04-03,2024,Q2-2024,2024-04,CUST-2097,Mid-Market,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,Asia-Pacific,Retail Partner,140.0,299.0,4.56,285.37,3,856.11,420.0,436.11,50.94
ORD-104984,2024-04-03,2024,Q2-2024,2024-04,CUST-1331,Mid-Market,PROD-101,UltraBook Pro 16,Electronics,North America,Online Marketplace,850.0,1299.0,5.48,1227.85,5,6139.25,4250.0,1889.25,30.77
ORD-101242,2024-04-03,2024,Q2-2024,2024-04,CUST-1310,Consumer,PROD-301,Smart Folding Treadmill,Fitness & Wellness,Europe,Direct Sales,480.0,899.0,7.73,829.53,2,1659.06,960.0,699.06,42.14
ORD-100173,2024-04-03,2024,Q2-2024,2024-04,CUST-1854,Enterprise,PROD-104,4K Studio Webcam,Electronics,Europe,Online Marketplace,65.0,149.0,16.45,124.49,19,2365.31,1235.0,1130.31,47.79
ORD-107849,2024-04-04,2024,Q2-2024,2024-04,CUST-1127,Mid-Market,PROD-202,Dual-Motor Standing Desk,Home Office,Europe,Direct Sales,240.0,529.0,7.66,488.48,8,3907.84,1920.0,1987.84,50.87
ORD-109782,2024-04-04,2024,Q2-2024,2024-04,CUST-2219,Enterprise,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,Asia-Pacific,Online Marketplace,32.0,79.0,10.19,70.95,10,709.5,320.0,389.5,54.9
ORD-109584,2024-04-04,2024,Q2-2024,2024-04,CUST-3174,Enterprise,PROD-202,Dual-Motor Standing Desk,Home Office,Asia-Pacific,Retail Partner,240.0,529.0,12.71,461.74,8,3693.92,1920.0,1773.92,48.02
ORD-111961,2024-04-04,2024,Q2-2024,2024-04,CUST-2607,Consumer,PROD-202,Dual-Motor Standing Desk,Home Office,Europe,Online Marketplace,240.0,529.0,7.01,491.93,2,983.86,480.0,503.86,51.21
ORD-103637,2024-04-04,2024,Q2-2024,2024-04,CUST-2947,Consumer,PROD-203,Acoustic Desk Privacy Panel,Home Office,North America,Online Marketplace,45.0,119.0,2.19,116.39,1,116.39,45.0,71.39,61.34
ORD-104394,2024-04-04,2024,Q2-2024,2024-04,CUST-2117,Consumer,PROD-202,Dual-Motor Standing Desk,Home Office,North America,Direct Sales,240.0,529.0,4.61,504.6,3,1513.8,720.0,793.8,52.44
ORD-107125,2024-04-04,2024,Q2-2024,2024-04,CUST-1017,Enterprise,PROD-101,UltraBook Pro 16,Electronics,Latin America,Online Marketplace,850.0,1299.0,12.08,1142.13,18,20558.34,15300.0,5258.34,25.58
ORD-111392,2024-04-04,2024,Q2-2024,2024-04,CUST-3489,Consumer,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,Europe,Direct Sales,32.0,79.0,3.63,76.13,1,76.13,32.0,44.13,57.97
ORD-106101,2024-04-04,2024,Q2-2024,2024-04,CUST-1865,Enterprise,PROD-104,4K Studio Webcam,Electronics,North America,Online Marketplace,65.0,149.0,8.75,135.97,26,3535.22,1690.0,1845.22,52.2
ORD-107025,2024-04-04,2024,Q2-2024,2024-04,CUST-3161,Mid-Market,PROD-103,Noise-Canceling Headset,Electronics,Latin America,Retail Partner,95.0,199.0,10.88,177.35,2,354.7,190.0,164.7,46.43
ORD-101893,2024-04-04,2024,Q2-2024,2024-04,CUST-1672,Consumer,PROD-203,Acoustic Desk Privacy Panel,Home Office,Asia-Pacific,Direct Sales,45.0,119.0,0.76,118.09,2,236.18,90.0,146.18,61.89
ORD-100993,2024-04-04,2024,Q2-2024,2024-04,CUST-1938,Consumer,PROD-103,Noise-Canceling Headset,Electronics,Europe,Online Marketplace,95.0,199.0,4.87,189.31,2,378.62,190.0,188.62,49.82
ORD-102576,2024-04-04,2024,Q2-2024,2024-04,CUST-2758,Consumer,PROD-301,Smart Folding Treadmill,Fitness & Wellness,Latin America,Direct Sales,480.0,899.0,0.82,891.6,2,1783.2,960.0,823.2,46.16
ORD-102255,2024-04-04,2024,Q2-2024,2024-04,CUST-3468,Consumer,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,Asia-Pacific,Online Marketplace,110.0,249.0,3.18,241.07,3,723.21,330.0,393.21,54.37
ORD-101432,2024-04-04,2024,Q2-2024,2024-04,CUST-1885,Enterprise,PROD-103,Noise-Canceling Headset,Electronics,North America,Direct Sales,95.0,199.0,15.81,167.53,11,1842.83,1045.0,797.83,43.29
ORD-107995,2024-04-05,2024,Q2-2024,2024-04,CUST-2685,Mid-Market,PROD-103,Noise-Canceling Headset,Electronics,North America,Online Marketplace,95.0,199.0,5.78,187.49,8,1499.92,760.0,739.92,49.33
ORD-101758,2024-04-05,2024,Q2-2024,2024-04,CUST-1986,Mid-Market,PROD-101,UltraBook Pro 16,Electronics,Europe,Direct Sales,850.0,1299.0,11.68,1147.24,8,9177.92,6800.0,2377.92,25.91
ORD-110078,2024-04-05,2024,Q2-2024,2024-04,CUST-1091,Mid-Market,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,North America,Direct Sales,40.0,110.0,7.34,101.92,8,815.36,320.0,495.36,60.75
ORD-109964,2024-04-05,2024,Q2-2024,2024-04,CUST-3127,Mid-Market,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,Europe,Online Marketplace,140.0,299.0,6.49,279.61,6,1677.66,840.0,837.66,49.93
ORD-110344,2024-04-05,2024,Q2-2024,2024-04,CUST-2583,Enterprise,PROD-104,4K Studio Webcam,Electronics,Europe,Online Marketplace,65.0,149.0,10.58,133.23,13,1731.99,845.0,886.99,51.21
ORD-108110,2024-04-05,2024,Q2-2024,2024-04,CUST-2359,Enterprise,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,North America,Direct Sales,50.0,129.0,12.18,113.29,12,1359.48,600.0,759.48,55.87
ORD-111717,2024-04-05,2024,Q2-2024,2024-04,CUST-2817,Mid-Market,PROD-104,4K Studio Webcam,Electronics,North America,Direct Sales,65.0,149.0,8.55,136.26,6,817.56,390.0,427.56,52.3
ORD-102824,2024-04-05,2024,Q2-2024,2024-04,CUST-1455,Consumer,PROD-303,Percussive Massage Gun,Fitness & Wellness,Europe,Direct Sales,55.0,159.0,3.97,152.68,1,152.68,55.0,97.68,63.98
ORD-107574,2024-04-05,2024,Q2-2024,2024-04,CUST-3105,Mid-Market,PROD-102,"4K Curved Monitor 34""",Electronics,North America,Online Marketplace,320.0,549.0,10.45,491.61,6,2949.66,1920.0,1029.66,34.91
ORD-111716,2024-04-05,2024,Q2-2024,2024-04,CUST-3469,Consumer,PROD-101,UltraBook Pro 16,Electronics,Latin America,Direct Sales,850.0,1299.0,2.84,1262.17,3,3786.51,2550.0,1236.51,32.66
ORD-102437,2024-04-05,2024,Q2-2024,2024-04,CUST-2422,Mid-Market,PROD-103,Noise-Canceling Headset,Electronics,North America,Retail Partner,95.0,199.0,7.7,183.69,8,1469.52,760.0,709.52,48.28
ORD-100092,2024-04-05,2024,Q2-2024,2024-04,CUST-1378,Mid-Market,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,Asia-Pacific,Online Marketplace,50.0,129.0,6.4,120.75,9,1086.75,450.0,636.75,58.59
ORD-105697,2024-04-05,2024,Q2-2024,2024-04,CUST-2279,Mid-Market,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,Europe,Direct Sales,32.0,79.0,9.87,71.2,3,213.6,96.0,117.6,55.06
ORD-104884,2024-04-05,2024,Q2-2024,2024-04,CUST-2182,Mid-Market,PROD-102,"4K Curved Monitor 34""",Electronics,Europe,Direct Sales,320.0,549.0,4.82,522.52,3,1567.56,960.0,607.56,38.76
ORD-105004,2024-04-05,2024,Q2-2024,2024-04,CUST-2778,Mid-Market,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,Asia-Pacific,Online Marketplace,140.0,299.0,11.71,263.99,9,2375.91,1260.0,1115.91,46.97
ORD-106167,2024-04-05,2024,Q2-2024,2024-04,CUST-1179,Mid-Market,PROD-103,Noise-Canceling Headset,Electronics,North America,Direct Sales,95.0,199.0,10.04,179.02,9,1611.18,855.0,756.18,46.93
ORD-106135,2024-04-06,2024,Q2-2024,2024-04,CUST-2469,Consumer,PROD-202,Dual-Motor Standing Desk,Home Office,North America,Retail Partner,240.0,529.0,2.62,515.16,1,515.16,240.0,275.16,53.41
ORD-110390,2024-04-06,2024,Q2-2024,2024-04,CUST-1362,Consumer,PROD-101,UltraBook Pro 16,Electronics,Europe,Retail Partner,850.0,1299.0,4.32,1242.84,2,2485.68,1700.0,785.68,31.61
ORD-102230,2024-04-06,2024,Q2-2024,2024-04,CUST-3196,Enterprise,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,Europe,Online Marketplace,32.0,79.0,16.85,65.69,11,722.59,352.0,370.59,51.29
ORD-103304,2024-04-06,2024,Q2-2024,2024-04,CUST-1643,Consumer,PROD-102,"4K Curved Monitor 34""",Electronics,North America,Online Marketplace,320.0,549.0,6.53,513.14,2,1026.28,640.0,386.28,37.64
ORD-100281,2024-04-06,2024,Q2-2024,2024-04,CUST-1452,Consumer,PROD-102,"4K Curved Monitor 34""",Electronics,Asia-Pacific,Online Marketplace,320.0,549.0,4.3,525.42,1,525.42,320.0,205.42,39.1
ORD-101972,2024-04-06,2024,Q2-2024,2024-04,CUST-3453,Enterprise,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,North America,Online Marketplace,32.0,79.0,13.93,68.0,19,1292.0,608.0,684.0,52.94
ORD-101436,2024-04-06,2024,Q2-2024,2024-04,CUST-3353,Consumer,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,Europe,Retail Partner,110.0,249.0,4.89,236.83,2,473.66,220.0,253.66,53.55
ORD-111751,2024-04-06,2024,Q2-2024,2024-04,CUST-3343,Mid-Market,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,North America,Direct Sales,32.0,79.0,5.47,74.68,5,373.4,160.0,213.4,57.15
ORD-110693,2024-04-06,2024,Q2-2024,2024-04,CUST-1761,Consumer,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,Europe,Online Marketplace,40.0,110.0,5.56,103.89,3,311.67,120.0,191.67,61.5
ORD-106094,2024-04-06,2024,Q2-2024,2024-04,CUST-2108,Mid-Market,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,Asia-Pacific,Online Marketplace,50.0,129.0,9.37,116.92,3,350.76,150.0,200.76,57.24
ORD-103278,2024-04-06,2024,Q2-2024,2024-04,CUST-1118,Consumer,PROD-101,UltraBook Pro 16,Electronics,North America,Online Marketplace,850.0,1299.0,6.29,1217.32,3,3651.96,2550.0,1101.96,30.17
ORD-100086,2024-04-06,2024,Q2-2024,2024-04,CUST-2162,Consumer,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,Europe,Retail Partner,50.0,129.0,1.22,127.43,2,254.86,100.0,154.86,60.76
ORD-109466,2024-04-06,2024,Q2-2024,2024-04,CUST-2167,Consumer,PROD-103,Noise-Canceling Headset,Electronics,Europe,Online Marketplace,95.0,199.0,4.01,191.01,2,382.02,190.0,192.02,50.26
ORD-106228,2024-04-06,2024,Q2-2024,2024-04,CUST-1935,Mid-Market,PROD-203,Acoustic Desk Privacy Panel,Home Office,North America,Retail Partner,45.0,119.0,10.98,105.93,5,529.65,225.0,304.65,57.52
ORD-104100,2024-04-06,2024,Q2-2024,2024-04,CUST-1364,Enterprise,PROD-303,Percussive Massage Gun,Fitness & Wellness,Latin America,Retail Partner,55.0,159.0,16.66,132.52,11,1457.72,605.0,852.72,58.5
ORD-106208,2024-04-06,2024,Q2-2024,2024-04,CUST-2016,Consumer,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,North America,Online Marketplace,110.0,249.0,5.85,234.44,2,468.88,220.0,248.88,53.08
ORD-108076,2024-04-06,2024,Q2-2024,2024-04,CUST-2080,Mid-Market,PROD-201,ErgoPro Mesh Chair,Home Office,Europe,Direct Sales,180.0,389.0,4.89,369.99,8,2959.92,1440.0,1519.92,51.35
ORD-104979,2024-04-06,2024,Q2-2024,2024-04,CUST-2892,Enterprise,PROD-301,Smart Folding Treadmill,Fitness & Wellness,Europe,Online Marketplace,480.0,899.0,10.0,809.09,15,12136.35,7200.0,4936.35,40.67
ORD-109068,2024-04-06,2024,Q2-2024,2024-04,CUST-2330,Mid-Market,PROD-202,Dual-Motor Standing Desk,Home Office,North America,Retail Partner,240.0,529.0,11.18,469.86,9,4228.74,2160.0,2068.74,48.92
ORD-105757,2024-04-07,2024,Q2-2024,2024-04,CUST-3153,Enterprise,PROD-101,UltraBook Pro 16,Electronics,North America,Retail Partner,850.0,1299.0,11.92,1144.13,28,32035.64,23800.0,8235.64,25.71
ORD-107062,2024-04-07,2024,Q2-2024,2024-04,CUST-2477,Consumer,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,Europe,Direct Sales,110.0,249.0,3.6,240.04,3,720.12,330.0,390.12,54.17
ORD-102061,2024-04-07,2024,Q2-2024,2024-04,CUST-1982,Mid-Market,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,North America,Direct Sales,110.0,249.0,7.89,229.35,8,1834.8,880.0,954.8,52.04
ORD-111902,2024-04-07,2024,Q2-2024,2024-04,CUST-1829,Mid-Market,PROD-303,Percussive Massage Gun,Fitness & Wellness,Latin America,Direct Sales,55.0,159.0,6.32,148.96,3,446.88,165.0,281.88,63.08
ORD-111018,2024-04-07,2024,Q2-2024,2024-04,CUST-2937,Mid-Market,PROD-102,"4K Curved Monitor 34""",Electronics,Asia-Pacific,Online Marketplace,320.0,549.0,8.56,502.0,6,3012.0,1920.0,1092.0,36.25
ORD-105222,2024-04-07,2024,Q2-2024,2024-04,CUST-2553,Enterprise,PROD-203,Acoustic Desk Privacy Panel,Home Office,North America,Direct Sales,45.0,119.0,16.47,99.4,28,2783.2,1260.0,1523.2,54.73
ORD-109031,2024-04-07,2024,Q2-2024,2024-04,CUST-2440,Enterprise,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,Europe,Retail Partner,140.0,299.0,11.15,265.66,19,5047.54,2660.0,2387.54,47.3
ORD-100226,2024-04-07,2024,Q2-2024,2024-04,CUST-3301,Mid-Market,PROD-202,Dual-Motor Standing Desk,Home Office,Asia-Pacific,Direct Sales,240.0,529.0,10.96,471.02,4,1884.08,960.0,924.08,49.05
ORD-100430,2024-04-07,2024,Q2-2024,2024-04,CUST-2568,Consumer,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,Europe,Retail Partner,32.0,79.0,2.66,76.9,3,230.7,96.0,134.7,58.39
ORD-102834,2024-04-07,2024,Q2-2024,2024-04,CUST-2366,Mid-Market,PROD-103,Noise-Canceling Headset,Electronics,Europe,Direct Sales,95.0,199.0,10.67,177.77,7,1244.39,665.0,579.39,46.56
ORD-105387,2024-04-07,2024,Q2-2024,2024-04,CUST-1034,Consumer,PROD-303,Percussive Massage Gun,Fitness & Wellness,Latin America,Direct Sales,55.0,159.0,7.56,146.99,3,440.97,165.0,275.97,62.58
ORD-111146,2024-04-07,2024,Q2-2024,2024-04,CUST-1804,Consumer,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,North America,Direct Sales,110.0,249.0,0.0,248.99,2,497.98,220.0,277.98,55.82
ORD-106590,2024-04-07,2024,Q2-2024,2024-04,CUST-1508,Consumer,PROD-103,Noise-Canceling Headset,Electronics,North America,Online Marketplace,95.0,199.0,6.3,186.47,2,372.94,190.0,182.94,49.05
ORD-102908,2024-04-07,2024,Q2-2024,2024-04,CUST-2943,Enterprise,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,Europe,Direct Sales,50.0,129.0,13.33,111.81,22,2459.82,1100.0,1359.82,55.28
ORD-104892,2024-04-07,2024,Q2-2024,2024-04,CUST-2630,Mid-Market,PROD-101,UltraBook Pro 16,Electronics,Europe,Online Marketplace,850.0,1299.0,11.19,1153.59,9,10382.31,7650.0,2732.31,26.32
ORD-106392,2024-04-07,2024,Q2-2024,2024-04,CUST-1084,Consumer,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,Asia-Pacific,Retail Partner,50.0,129.0,5.34,122.11,1,122.11,50.0,72.11,59.05
ORD-107720,2024-04-08,2024,Q2-2024,2024-04,CUST-1873,Mid-Market,PROD-403,Precision Ergonomic Mouse,Cloud Accessories,Asia-Pacific,Direct Sales,32.0,79.0,6.66,73.74,8,589.92,256.0,333.92,56.6
ORD-108557,2024-04-08,2024,Q2-2024,2024-04,CUST-2195,Enterprise,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,Asia-Pacific,Direct Sales,50.0,129.0,16.09,108.25,6,649.5,300.0,349.5,53.81
ORD-105526,2024-04-08,2024,Q2-2024,2024-04,CUST-3062,Enterprise,PROD-104,4K Studio Webcam,Electronics,Europe,Retail Partner,65.0,149.0,12.98,129.67,16,2074.72,1040.0,1034.72,49.87
ORD-101820,2024-04-08,2024,Q2-2024,2024-04,CUST-2004,Mid-Market,PROD-502,All-Weather Technical Parka,Apparel & Gear,Asia-Pacific,Direct Sales,85.0,220.0,11.53,194.63,2,389.26,170.0,219.26,56.33
ORD-110716,2024-04-08,2024,Q2-2024,2024-04,CUST-2101,Enterprise,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,North America,Direct Sales,40.0,110.0,9.51,99.54,10,995.4,400.0,595.4,59.82
ORD-100498,2024-04-08,2024,Q2-2024,2024-04,CUST-2156,Enterprise,PROD-303,Percussive Massage Gun,Fitness & Wellness,North America,Direct Sales,55.0,159.0,10.94,141.6,20,2832.0,1100.0,1732.0,61.16
ORD-111728,2024-04-08,2024,Q2-2024,2024-04,CUST-1786,Enterprise,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,Asia-Pacific,Retail Partner,110.0,249.0,17.92,204.38,20,4087.6,2200.0,1887.6,46.18
ORD-110115,2024-04-08,2024,Q2-2024,2024-04,CUST-2359,Consumer,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,Asia-Pacific,Online Marketplace,110.0,249.0,4.36,238.14,1,238.14,110.0,128.14,53.81
ORD-101732,2024-04-08,2024,Q2-2024,2024-04,CUST-2317,Consumer,PROD-101,UltraBook Pro 16,Electronics,Latin America,Direct Sales,850.0,1299.0,1.54,1278.95,1,1278.95,850.0,428.95,33.54
ORD-104784,2024-04-08,2024,Q2-2024,2024-04,CUST-2778,Mid-Market,PROD-103,Noise-Canceling Headset,Electronics,Asia-Pacific,Online Marketplace,95.0,199.0,6.99,185.09,5,925.45,475.0,450.45,48.67
ORD-110554,2024-04-08,2024,Q2-2024,2024-04,CUST-1332,Enterprise,PROD-303,Percussive Massage Gun,Fitness & Wellness,Asia-Pacific,Retail Partner,55.0,159.0,8.33,145.75,22,3206.5,1210.0,1996.5,62.26
ORD-101209,2024-04-08,2024,Q2-2024,2024-04,CUST-1710,Enterprise,PROD-203,Acoustic Desk Privacy Panel,Home Office,North America,Retail Partner,45.0,119.0,10.0,107.1,13,1392.3,585.0,807.3,57.98
ORD-100138,2024-04-08,2024,Q2-2024,2024-04,CUST-2663,Mid-Market,PROD-303,Percussive Massage Gun,Fitness & Wellness,North America,Retail Partner,55.0,159.0,7.16,147.62,7,1033.34,385.0,648.34,62.74
ORD-102945,2024-04-08,2024,Q2-2024,2024-04,CUST-3309,Consumer,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,Asia-Pacific,Retail Partner,110.0,249.0,7.63,230.0,1,230.0,110.0,120.0,52.17
ORD-103847,2024-04-08,2024,Q2-2024,2024-04,CUST-1195,Consumer,PROD-101,UltraBook Pro 16,Electronics,North America,Direct Sales,850.0,1299.0,3.7,1250.91,3,3752.73,2550.0,1202.73,32.05
ORD-103366,2024-04-08,2024,Q2-2024,2024-04,CUST-3378,Enterprise,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,Europe,Online Marketplace,110.0,249.0,8.69,227.36,18,4092.48,1980.0,2112.48,51.62
ORD-103870,2024-04-08,2024,Q2-2024,2024-04,CUST-2029,Consumer,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,North America,Online Marketplace,50.0,129.0,3.38,124.64,2,249.28,100.0,149.28,59.88
ORD-102738,2024-04-08,2024,Q2-2024,2024-04,CUST-3379,Consumer,PROD-302,Adjustable Dumbbell Set,Fitness & Wellness,Europe,Direct Sales,140.0,299.0,2.86,290.45,3,871.35,420.0,451.35,51.8
ORD-105840,2024-04-08,2024,Q2-2024,2024-04,CUST-2077,Enterprise,PROD-301,Smart Folding Treadmill,Fitness & Wellness,Europe,Online Marketplace,480.0,899.0,17.14,744.87,9,6703.83,4320.0,2383.83,35.56
ORD-100684,2024-04-08,2024,Q2-2024,2024-04,CUST-1137,Mid-Market,PROD-502,All-Weather Technical Parka,Apparel & Gear,Europe,Online Marketplace,85.0,220.0,11.66,194.35,7,1360.45,595.0,765.45,56.26
ORD-101588,2024-04-08,2024,Q2-2024,2024-04,CUST-1808,Enterprise,PROD-301,Smart Folding Treadmill,Fitness & Wellness,Asia-Pacific,Retail Partner,480.0,899.0,14.91,764.93,13,9944.09,6240.0,3704.09,37.25
ORD-110152,2024-04-08,2024,Q2-2024,2024-04,CUST-3282,Consumer,PROD-202,Dual-Motor Standing Desk,Home Office,North America,Retail Partner,240.0,529.0,3.09,512.64,1,512.64,240.0,272.64,53.18
ORD-100122,2024-04-09,2024,Q2-2024,2024-04,CUST-2923,Mid-Market,PROD-202,Dual-Motor Standing Desk,Home Office,Asia-Pacific,Retail Partner,240.0,529.0,7.42,489.74,7,3428.18,1680.0,1748.18,50.99
ORD-104272,2024-04-09,2024,Q2-2024,2024-04,CUST-3285,Mid-Market,PROD-303,Percussive Massage Gun,Fitness & Wellness,North America,Retail Partner,55.0,159.0,7.57,146.96,9,1322.64,495.0,827.64,62.57
ORD-106663,2024-04-09,2024,Q2-2024,2024-04,CUST-1838,Mid-Market,PROD-202,Dual-Motor Standing Desk,Home Office,North America,Retail Partner,240.0,529.0,10.12,475.46,5,2377.3,1200.0,1177.3,49.52
ORD-105942,2024-04-09,2024,Q2-2024,2024-04,CUST-2296,Mid-Market,PROD-501,Waterproof Commuter Backpack,Apparel & Gear,Europe,Online Marketplace,40.0,110.0,6.3,103.07,8,824.56,320.0,504.56,61.19
ORD-100201,2024-04-09,2024,Q2-2024,2024-04,CUST-2369,Mid-Market,PROD-203,Acoustic Desk Privacy Panel,Home Office,North America,Online Marketplace,45.0,119.0,5.33,112.66,2,225.32,90.0,135.32,60.06
ORD-105173,2024-04-09,2024,Q2-2024,2024-04,CUST-1329,Consumer,PROD-402,Wireless Mechanical Keyboard,Cloud Accessories,North America,Online Marketplace,50.0,129.0,5.9,121.4,1,121.4,50.0,71.4,58.81
ORD-106551,2024-04-09,2024,Q2-2024,2024-04,CUST-1087,Enterprise,PROD-303,Percussive Massage Gun,Fitness & Wellness,North America,Online Marketplace,55.0,159.0,11.85,140.15,29,4064.35,1595.0,2469.35,60.76
ORD-110615,2024-04-09,2024,Q2-2024,2024-04,CUST-1012,Mid-Market,PROD-401,Thunderbolt 4 Docking Station,Cloud Accessories,Asia-Pacific,Direct Sales,110.0,249.0,6.65,232.45,7,1627.15,770.0,857.15,52.68
ORD-110043,2024-04-09,2024,Q2-2024,2024-04,CUST-2670,Mid-Market,PROD-202,Dual-Motor Standing Desk,Home Office,Europe,Retail Partner,240.0,529.0,6.15,496.46,2,992.92,480.0,512.92,51.66
ORD-103074,2024-04-09,2024,Q2-2024,2024-04,CUST-1695,Mid-Market,PROD-104,4K Studio Webcam,Electronics,Europe,Direct Sales,65.0,149.0,9.14,135.38,7,947.66,455.0,492.66,51.99
